City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,santa maria da boa vista,-8.8078,-39.8256,303.05,22,9,3.44,BR,1699924313
364,konarka,19.9,86.1167,295.37,76,96,4.16,IN,1699924313
365,james island,19.9,86.1167,295.37,76,96,4.16,IN,1699924313
366,bardai,11.65,7.2333,294.79,23,100,3.25,NG,1699924314
367,levis,46.8033,-71.1779,273.01,84,44,1.79,CA,1699924126
368,kristiansund,63.1115,7.732,274.51,64,20,2.06,NO,1699924315
369,severnoye,56.3491,78.3619,274.25,99,100,2.68,RU,1699924315
370,stony plain,53.5334,-114.0021,275.23,61,100,6.4,CA,1699924315
371,tomok bolon,53.5334,-114.0021,275.23,61,100,6.4,CA,1699924315
372,teguise,29.0605,-13.564,294.27,35,0,3.6,ES,1699924316
373,qamdo,31.1667,97.2333,268.67,50,64,1.88,CN,1699924316
374,haldensleben i,52.2891,11.4098,284.55,79,100,8.12,DE,1699924317
375,puerto santa,-8.9906,-78.6456,292.71,86,10,4.65,PE,1699924317
376,jalgaon jamod,21.0486,76.5344,291.46,48,100,1.28,IN,1699924317
377,huaihua,27.5494,109.9592,281.3,75,74,0.65,CN,1699924318
378,uribia,11.7139,-72.266,301.25,79,92,8.7,CO,1699924318
379,queenstown,-31.8976,26.8753,283.58,83,95,3.21,ZA,1699924318
380,anadyr,64.75,177.4833,261.43,72,13,10.0,RU,1699924174
381,roma,43.2128,-75.4557,278.08,77,0,2.57,US,1699924319
382,asifabad,19.3667,79.2833,292.93,61,100,1.19,IN,1699924319
383,musay'id,19.3667,79.2833,292.93,61,100,1.19,IN,1699924319
384,rovnoye,50.7765,46.0509,279.56,83,100,3.6,RU,1699924320
385,manta,-0.95,-80.7333,297.03,88,40,5.66,EC,1699924320
386,fraccionamiento arboledas san ramon,-0.95,-80.7333,297.03,88,40,5.66,EC,1699924320
387,bikin,46.8161,134.26,266.46,78,9,1.66,RU,1699924321
388,galliano,29.4422,-90.2992,290.37,94,100,6.52,US,1699924321
389,tchintabaraden,15.8969,5.7985,296.1,14,2,3.37,NE,1699924322
390,vryheid,-27.7695,30.7917,285.08,95,100,2.07,ZA,1699924322
391,kokopo,-4.352,152.2633,302.4,62,75,2.36,PG,1699924323
392,itigi,-5.7,34.4833,293.03,80,100,1.28,TZ,1699924323
393,neiafu,-18.65,-173.9833,300.53,83,75,4.12,TO,1699924324
394,caleta olivia,-46.4393,-67.5281,281.31,67,100,11.7,AR,1699924108
395,yanchep,-31.55,115.6833,298.49,56,2,2.69,AU,1699924325
396,yorkton,51.2167,-102.4677,273.06,80,20,5.14,CA,1699924325
397,dudinka,69.4058,86.1778,251.75,90,8,3.5,RU,1699924326
398,aral,40.5156,81.2636,277.15,39,0,3.23,CN,1699924326
399,ronda,36.7423,-5.1671,289.02,37,100,1.31,ES,1699924327
400,mantyharju,61.4167,26.8833,272.21,90,97,3.45,FI,1699924327
401,hajipur,25.6833,85.2167,292.14,100,87,0.0,IN,1699924327
402,winejok,25.6833,85.2167,292.14,100,87,0.0,IN,1699924327
403,aykhal,66.0,111.5,264.12,92,100,4.89,RU,1699924176
404,changji,44.0167,87.3167,275.59,93,75,4.0,CN,1699924330
405,hafar al-batin,28.4328,45.9708,293.47,49,0,3.6,SA,1699924330
406,tamanrasset,22.785,5.5228,287.1,24,0,0.0,DZ,1699924331
407,sarupathar,26.1984,93.8094,291.55,86,16,0.79,IN,1699924043
408,cockburn town,21.4612,-71.1419,301.28,76,16,8.32,TC,1699924192
409,pahokee,26.8201,-80.6653,297.6,82,100,4.8,US,1699924136
410,pundong,-7.9522,110.3486,301.71,74,81,4.26,ID,1699924332
411,parepare,-7.9522,110.3486,301.71,74,81,4.26,ID,1699924332
412,medina,24.4686,39.6142,298.39,29,40,1.54,SA,1699924333
413,greymouth,-42.4667,171.2,286.86,97,100,4.37,NZ,1699924167
414,valdivia,-39.8142,-73.2459,278.7,98,16,1.23,CL,1699924182
415,hobyo,5.3505,48.5268,299.52,84,32,2.22,SO,1699924334
416,nizhneangarsk,55.7833,109.55,266.48,76,100,0.45,RU,1699924335
417,kununurra,-15.7667,128.7333,305.14,66,99,1.03,AU,1699924068
418,lata,40.1629,-8.3327,288.1,94,100,0.61,PT,1699924336
419,hasaki,35.7333,140.8333,289.42,38,0,4.32,JP,1699924336
420,saldanha,-33.0117,17.9442,288.93,74,10,4.01,ZA,1699924198
421,mahdia,35.5047,11.0622,290.12,63,6,3.16,TN,1699924337
422,bodaybo,57.8506,114.1933,264.71,95,100,1.05,RU,1699924337
423,krasnogorskoye,52.2953,86.1979,275.42,99,100,3.6,RU,1699924338
424,blackwater,-23.5833,148.8833,303.54,49,0,3.64,AU,1699924338
425,znamenskoye,57.1281,73.8282,273.15,92,98,2.59,RU,1699924339
426,centerport,40.8854,-73.3762,281.85,75,75,0.0,US,1699924339
427,tucumcari,35.1717,-103.725,282.06,57,0,3.09,US,1699924259
428,kolonia town,6.964,158.206,305.15,66,100,2.57,FM,1699924340
429,stornoway,58.2093,-6.3865,282.13,88,100,3.09,GB,1699924341
430,kolonia,50.9333,6.95,285.51,74,20,8.23,DE,1699924048
431,gracemere,-23.4333,150.45,302.1,39,0,3.6,AU,1699924342
432,meiganga,6.5167,14.3,292.38,93,88,1.3,CM,1699924342
433,tanjung selor,6.5167,14.3,292.38,93,88,1.3,CM,1699924342
434,berezovyy,51.6667,135.7,266.57,55,0,1.05,RU,1699924344
435,turkeli,41.9476,34.3386,288.19,90,100,9.11,TR,1699924344
436,cururupu,-1.8283,-44.8683,296.96,89,10,1.66,BR,1699924344
437,troitsko-pechorsk,62.7084,56.1964,271.31,96,100,5.36,RU,1699924345
438,merowe,18.4833,31.8167,300.78,29,100,2.63,SD,1699924347
439,remedios,22.4947,-79.5458,297.66,78,27,5.48,CU,1699924348
440,golyshmanovo,56.3979,68.3728,276.39,84,100,6.78,RU,1699924348
441,sao joao da barra,-21.6403,-41.0511,297.09,89,100,5.3,BR,1699924312
442,praia da vitoria,38.7333,-27.0667,289.13,94,100,1.2,PT,1699924349
443,praia,14.9215,-23.5087,299.45,57,0,5.66,CV,1699924349
444,usinsk,65.9939,57.5281,263.75,87,100,3.13,RU,1699924350
445,arua,3.0201,30.9111,290.98,89,58,1.05,UG,1699924350
446,joshimath,30.5667,79.5667,283.06,28,100,2.95,IN,1699924351
447,maloye ganyushkino,46.6,49.2667,282.36,73,100,3.98,KZ,1699924351
448,alo,7.4178,6.7371,299.72,79,97,0.86,NG,1699924351
449,ardooie,50.9757,3.1974,286.48,82,100,7.15,BE,1699924352
450,easton,40.6884,-75.2207,279.18,74,0,0.0,US,1699924352
451,nikolayevsk-on-amure,53.1406,140.73,266.66,85,100,3.18,RU,1699924151
452,mezhdurechenskiy,59.6,65.9333,273.8,97,100,5.22,RU,1699924353
453,espargos,59.6,65.9333,273.8,97,100,5.22,RU,1699924353
454,touros,-5.1989,-35.4608,299.83,79,94,5.27,BR,1699924254
455,gandiaye,14.2333,-16.2667,299.67,22,100,4.64,SN,1699924354
456,carnarvon,-24.8667,113.6333,294.56,68,100,2.97,AU,1699924355
457,sibay,52.7181,58.6658,275.49,84,100,1.79,RU,1699924355
458,alaghsas,17.0187,8.0168,296.55,15,5,4.87,NE,1699924355
459,somerset east,-32.7217,25.588,283.36,92,14,3.59,ZA,1699924356
460,fisterra,42.9049,-9.2629,291.9,96,100,12.82,ES,1699924356
461,chipinge,-20.1883,32.6236,289.11,89,56,2.86,ZW,1699924356
462,amungan,15.3652,119.9582,302.63,64,97,2.31,PH,1699924357
463,cabo san lucas,22.8909,-109.9124,301.35,62,20,3.09,MX,1699924252
464,tanrake village,22.8909,-109.9124,301.35,62,20,3.09,MX,1699924252
465,taoyuan city,24.9937,121.297,294.24,79,75,6.17,TW,1699924358
466,gandorhun,7.5,-11.8333,297.48,94,23,0.47,SL,1699924358
467,pagar alam,-4.0167,103.2667,297.8,85,100,0.83,ID,1699924359
468,tralee,52.2704,-9.7026,284.23,88,100,6.19,IE,1699924359
469,karagandy,49.8019,73.1021,275.12,90,59,2.94,KZ,1699924360
470,carutapera,-1.195,-46.02,298.56,82,56,3.31,BR,1699924247
471,hilo,19.7297,-155.09,301.0,65,20,2.57,US,1699924173
472,bugene,-1.5911,31.1403,285.97,95,64,1.05,TZ,1699924361
473,kasane,-17.8167,25.15,297.47,30,87,0.44,BW,1699924361
474,moroni,-11.7022,43.2551,299.41,81,56,1.54,KM,1699924361
475,zhezqazghan,47.7833,67.7667,272.47,93,20,4.0,KZ,1699924362
476,hammerfest,70.6634,23.6821,272.4,86,75,1.54,NO,1699924362
477,egersund,58.4513,5.9997,278.2,66,100,11.6,NO,1699924363
478,venev,54.3553,38.2684,277.09,83,100,7.29,RU,1699924363
479,huancavelica,-12.7667,-74.9833,279.62,78,100,1.7,PE,1699924363
480,los altos,37.3852,-122.1141,291.66,68,0,4.63,US,1699924364
481,acarau,-2.8856,-40.12,299.88,80,100,7.36,BR,1699924364
482,port glaud,-2.8856,-40.12,299.88,80,100,7.36,BR,1699924364
483,fort bragg,35.139,-79.006,282.67,84,0,1.54,US,1699924254
484,san luis de la loma,17.2706,-100.8939,300.26,81,23,2.65,MX,1699924365
485,boende,-0.2167,20.8667,294.76,97,92,0.54,CD,1699924365
486,dila,6.4167,38.3167,289.33,94,99,1.44,ET,1699924366
487,nadi,-17.8,177.4167,304.15,62,75,7.72,FJ,1699924366
488,remire-montjoly,4.9167,-52.2667,299.17,89,0,1.54,GF,1699924366
489,magaria,12.9983,8.9099,296.65,16,100,4.02,NE,1699924367
490,jabor,5.921,169.6434,301.02,81,100,6.68,MH,1699924367
491,aron,24.3833,77.4167,289.49,50,100,2.8,IN,1699924367
492,mersing,2.4312,103.8405,301.19,80,98,1.89,MY,1699924368
493,dolinsk,47.35,142.8,270.22,78,100,2.66,RU,1699924369
494,jawhar,2.7809,45.5005,298.18,86,100,1.98,SO,1699924369
495,severo-yeniseyskiy,60.3725,93.0408,262.51,94,100,3.49,RU,1699924316
496,kyzylorda,44.8528,65.5092,276.76,69,35,5.45,KZ,1699924370
497,wanning,18.8003,110.3967,296.22,88,100,4.66,CN,1699924371
498,hualien city,23.9769,121.6044,294.66,84,90,3.0,TW,1699924371
499,quellon,-43.1167,-73.6167,277.99,78,84,3.58,CL,1699924371
500,buurhakaba,2.8026,44.0781,297.2,91,58,2.46,SO,1699924372
501,nabire,-3.3667,135.4833,303.95,60,98,1.89,ID,1699924372
502,svetlyy,54.675,20.1347,278.35,79,100,3.82,RU,1699924372
503,santa eularia des riu,38.9846,1.5341,291.42,90,0,2.57,ES,1699924373
504,smidovich,48.6,133.8167,261.22,90,6,1.41,RU,1699924373
505,kalianget,-7.05,113.9333,302.99,67,78,3.9,ID,1699924373
506,qarqin,37.4185,66.0436,285.58,34,51,2.32,AF,1699924374
507,marawi city,8.0,124.2833,299.21,72,82,0.39,PH,1699924374
508,port-vila,-17.7338,168.3219,299.93,65,75,6.17,VU,1699924092
509,chibuto,-24.6867,33.5306,293.64,74,100,4.57,MZ,1699924375
510,talne,-24.6867,33.5306,293.64,74,100,4.57,MZ,1699924375
511,labytnangi,66.6572,66.4183,253.14,100,100,0.57,RU,1699924375
512,palikir - national government center,6.9248,158.1611,304.56,66,100,2.57,FM,1699924376
513,san-pedro,4.7485,-6.6363,298.87,88,86,1.0,CI,1699924376
514,ustka,54.5805,16.8619,276.29,97,100,7.23,PL,1699924376
515,ibiza,38.9088,1.433,291.37,90,0,2.06,ES,1699924138
516,miyanoura,38.9088,1.433,291.37,90,0,2.06,ES,1699924138
517,naze,28.3667,129.4833,289.93,59,80,3.74,JP,1699924377
518,nuuk,64.1835,-51.7216,269.49,86,100,6.71,GL,1699924185
519,christchurch,-43.5333,172.6333,298.26,38,100,5.66,NZ,1699924238
520,vrangel',42.7297,133.0839,273.59,48,0,3.45,RU,1699924184
521,coquimbo,-29.9533,-71.3436,288.1,74,4,1.98,CL,1699924378
522,ito,34.9667,139.0833,288.53,65,100,0.45,JP,1699924194
523,lavis,46.1395,11.1129,289.98,49,0,10.29,IT,1699924379
524,tarija,-21.5355,-64.7296,294.1,78,75,2.06,BO,1699924379
525,boa vista,2.8197,-60.6733,303.14,58,20,3.09,BR,1699924380
526,glace bay,46.1969,-59.957,275.25,92,100,2.06,CA,1699924380
527,noumea,-22.2763,166.4572,300.14,60,55,8.32,NC,1699924380
528,mukah,-22.2763,166.4572,300.14,60,55,8.32,NC,1699924380
529,gamay,12.3854,125.2979,300.72,89,100,4.3,PH,1699924381
530,turbat,26.0023,63.044,294.88,22,3,2.16,PK,1699924381
531,kirakira,-10.4544,161.9205,300.61,79,96,1.71,SB,1699924306
532,armacao de buzios,-22.7469,-41.8817,296.92,90,76,3.21,BR,1699924256
533,conde,-7.2597,-34.9075,297.85,94,20,2.06,BR,1699924382
534,lautoka,-17.6167,177.4667,304.07,62,75,7.72,FJ,1699924383
535,devgarh,25.5333,73.9,291.1,39,100,1.98,IN,1699924383
536,turpan,42.9333,89.1667,280.51,31,100,1.34,CN,1699924384
537,makarov,48.6333,142.8,271.61,61,30,5.4,RU,1699924385
538,qashyr,53.0675,76.1036,275.4,89,99,3.11,KZ,1699924385
539,new norfolk,-42.7826,147.0587,290.21,37,11,3.2,AU,1699924223
540,polyarnyy,69.1989,33.4478,264.31,96,86,0.86,RU,1699924386
541,jimenez,28.3333,-105.4,290.21,63,100,4.8,MX,1699924386
542,lapa,-25.7697,-49.7158,292.32,98,93,1.09,BR,1699924118
543,bubaque,11.2833,-15.8333,301.4,69,51,5.22,GW,1699924387
544,kimbe,-5.5502,150.1429,304.58,54,100,1.3,PG,1699924387
545,nago,26.5881,127.9761,296.39,63,88,4.35,JP,1699924388
546,hwange,-18.3693,26.5019,298.73,40,7,2.2,ZW,1699924388
547,dwarka,22.2394,68.9678,298.78,41,97,4.92,IN,1699924388
548,tasbuget,22.2394,68.9678,298.78,41,97,4.92,IN,1699924388
549,marneuli,41.4759,44.8089,283.56,55,19,0.83,GE,1699924389
550,lensk,60.7253,114.9278,267.93,92,98,3.57,RU,1699924390
551,chinde,26.8418,88.0763,285.89,66,7,2.23,NP,1699924261
552,angaur state,6.906,134.13,302.23,74,54,5.51,PW,1699924390
553,flin flon,54.7682,-101.865,272.69,89,100,3.96,CA,1699924391
554,petrozavodsk,61.7849,34.3469,273.44,98,100,7.15,RU,1699924391
555,nuku'alofa,-21.1333,-175.2,295.34,100,100,8.75,TO,1699924392
556,alliance,40.9153,-81.1059,282.58,62,0,4.19,US,1699924392
557,igarka,67.4667,86.5833,257.82,90,86,7.64,RU,1699924393
558,as suwayq,23.8494,57.4386,297.6,41,100,0.2,OM,1699924393
559,rock springs,41.5875,-109.2029,279.84,44,0,5.14,US,1699924196
560,kumylzhenskaya,49.8809,42.5898,278.88,79,100,2.24,RU,1699924394
561,tynda,55.1667,124.7167,261.93,81,100,0.59,RU,1699924394
562,greenwood,34.1668,-82.1165,283.75,65,0,0.0,US,1699924395
563,dickinson,29.4608,-95.0513,289.91,94,100,5.14,US,1699924306
564,puerto deseado,-47.7503,-65.8938,282.28,52,100,10.86,AR,1699924395
565,n'zeto,-7.2312,12.8666,299.06,90,100,2.5,AO,1699924396
566,aswan,24.0934,32.907,299.4,45,9,4.86,EG,1699924396
567,loddekopinge,55.7667,13.0167,279.1,91,100,8.53,SE,1699924397
568,petrolina,-9.3986,-40.5008,300.18,39,0,2.06,BR,1699924397
569,whitby,54.4877,-0.615,282.52,80,95,10.15,GB,1699924173
570,kisi,9.0833,3.85,297.33,40,13,0.4,NG,1699924398
571,pont-rouge,46.7566,-71.6978,272.92,68,100,1.45,CA,1699924281
572,west torrington,41.8184,-73.1437,276.38,78,83,1.6,US,1699924398
573,foligno,42.944,12.7011,286.77,100,89,3.28,IT,1699924399
574,axim,4.8699,-2.2405,299.02,89,0,2.06,GH,1699924399
575,kourou,5.1552,-52.6478,299.18,87,11,3.75,GF,1699924399
576,targuist,34.9377,-4.3186,288.68,31,100,1.05,MA,1699924400
577,malanville,11.8685,3.3899,296.96,17,10,2.53,BJ,1699924400
578,cuajinicuilapa,16.4667,-98.4167,299.38,81,11,1.09,MX,1699924400
579,talara,-4.5772,-81.2719,294.57,88,75,6.69,PE,1699924401
580,melendugno,40.2747,18.3368,285.2,100,0,2.06,IT,1699924401
581,saipan,15.1355,145.701,304.54,66,40,8.75,MP,1699924402
582,devinuwara,15.1355,145.701,304.54,66,40,8.75,MP,1699924402
583,agva,15.1355,145.701,304.54,66,40,8.75,MP,1699924402
584,aldinga beach,-35.2793,138.4604,292.05,83,100,4.17,AU,1699924288
585,gadzhiyevo,69.2551,33.3362,264.38,96,87,1.01,RU,1699924403
586,port douglas,-16.4833,145.4667,299.13,61,58,4.44,AU,1699924403
587,yeppoon,-23.1333,150.7333,302.03,54,0,5.66,AU,1699924404
588,aras-asan,8.8908,126.3033,301.61,74,99,0.86,PH,1699924404
589,bullsbrook,-31.6667,116.0,298.66,58,0,3.6,AU,1699924404
590,kannus,63.9,23.9,271.72,89,100,3.02,FI,1699924405
591,arenapolis,-14.4503,-56.8461,300.59,55,99,1.96,BR,1699924405
592,port macquarie,-31.4333,152.9167,298.09,63,6,5.53,AU,1699924405
593,coahuayana de hidalgo,18.7,-103.6583,299.78,81,7,0.71,MX,1699924406
594,at taj,24.2049,23.2857,290.98,34,0,4.51,LY,1699924406
595,ta`u,-14.2336,-169.5144,301.44,80,22,5.98,AS,1699924251
596,itaituba,-4.2761,-55.9836,303.48,47,100,1.16,BR,1699924407
597,olinda,-8.0089,-34.8553,300.0,78,20,2.57,BR,1699924407
598,barah,13.7,30.3667,301.45,28,24,5.2,SD,1699924407
599,harnoli,32.2792,71.5539,292.36,47,0,1.08,PK,1699924408
600,akureyri,65.6835,-18.0878,276.11,75,75,2.06,IS,1699924408
601,es castell,39.8795,4.2854,290.53,100,0,3.09,ES,1699924408
602,lajeado,-29.4669,-51.9614,295.6,93,100,0.11,BR,1699924117
603,mwatate,-3.5029,38.3795,293.53,97,38,0.69,KE,1699924409
604,toliara,-23.35,43.6667,294.21,84,9,4.51,MG,1699924409
605,taksimo,56.3444,114.8794,260.81,84,44,0.38,RU,1699924410
606,kwang binh,17.4833,106.6,295.38,90,99,5.33,VN,1699924410
607,springs,-26.25,28.4,288.89,96,62,4.81,ZA,1699924411
608,cable beach,-26.25,28.4,288.89,96,62,4.81,ZA,1699924411
609,laurel,39.0993,-76.8483,282.64,74,0,1.54,US,1699924412
610,slantsy,59.1182,28.0914,274.25,96,100,1.36,RU,1699924412
611,nicoya,10.1483,-85.452,297.84,93,100,0.71,CR,1699924412
612,kapa'a,22.0752,-159.319,302.14,80,75,7.72,US,1699924413
613,qui nhon,13.7667,109.2333,299.3,88,94,6.38,VN,1699924413
614,karachi,24.9056,67.0822,292.05,55,99,0.0,PK,1699924203
